Ord_id,Order_ID,Order_Date,Order_Priority
3593,36835,6/21/2013,CRITICAL
3594,37127,6/28/2013,HIGH
3595,37667,7/5/2013,HIGH
3596,37825,7/12/2013,LOW
3597,37861,7/19/2013,NOT SPECIFIED
3598,37926,7/26/2013,CRITICAL
3599,38304,11/2/2012,HIGH
3600,38978,11/9/2012,LOW
3601,39267,11/16/2012,HIGH
3602,40772,11/23/2012,CRITICAL
3603,40928,11/30/2012,LOW
3604,41216,12/7/2012,NOT SPECIFIED
3605,42310,12/14/2012,CRITICAL
3606,42403,12/21/2012,NOT SPECIFIED
3607,43138,12/28/2012,LOW
3608,43206,1/4/2013,MEDIUM
3609,43207,1/11/2013,LOW
3610,43650,1/18/2013,NOT SPECIFIED
3611,44290,1/25/2013,MEDIUM
3612,44613,2/1/2013,HIGH
3613,44965,2/8/2013,LOW
3614,45733,2/15/2013,CRITICAL
3615,45893,2/22/2013,HIGH
3616,46113,3/1/2013,NOT SPECIFIED
3617,46311,3/8/2013,HIGH
3618,47398,3/15/2013,MEDIUM
3619,47554,3/22/2013,LOW
3620,49346,3/29/2013,NOT SPECIFIED
3621,49735,4/5/2013,NOT SPECIFIED
3622,50087,4/12/2013,NOT SPECIFIED
3623,50466,4/19/2013,CRITICAL
3624,50501,4/26/2013,HIGH
3625,50818,5/3/2013,MEDIUM
3626,50852,5/10/2013,MEDIUM
3627,52068,5/17/2013,NOT SPECIFIED
3628,52641,5/24/2013,NOT SPECIFIED
3629,53378,5/31/2013,MEDIUM
3630,55136,6/7/2013,CRITICAL
3631,55655,6/14/2013,LOW
3632,55750,6/21/2013,CRITICAL
3633,56064,6/28/2013,MEDIUM
3634,56804,7/5/2013,CRITICAL
3635,57157,7/12/2013,CRITICAL
3636,58053,7/19/2013,MEDIUM
3637,58116,7/26/2013,CRITICAL
3638,58181,11/2/2012,NOT SPECIFIED
3639,58308,11/9/2012,NOT SPECIFIED
3640,58339,11/16/2012,HIGH
3641,58883,11/23/2012,LOW
3642,59777,11/30/2012,HIGH
3643,548,12/7/2012,CRITICAL
3644,771,12/14/2012,CRITICAL
3645,2086,12/21/2012,CRITICAL
3646,6560,12/28/2012,LOW
3647,7105,1/4/2013,LOW
3648,7776,1/11/2013,MEDIUM
3649,8450,1/18/2013,NOT SPECIFIED
3650,16164,1/25/2013,LOW
3651,18789,2/1/2013,HIGH
3652,19105,2/8/2013,HIGH
3653,19136,2/15/2013,NOT SPECIFIED
3654,19206,2/22/2013,LOW
3655,19654,3/1/2013,HIGH
3656,20037,3/8/2013,LOW
3657,20549,3/15/2013,NOT SPECIFIED
3658,20832,3/22/2013,NOT SPECIFIED
3659,22887,3/29/2013,NOT SPECIFIED
3660,23936,4/5/2013,MEDIUM
3661,24326,4/12/2013,CRITICAL
3662,25926,4/19/2013,HIGH
3663,27687,4/26/2013,MEDIUM
3664,27776,5/3/2013,LOW
3665,27813,5/10/2013,MEDIUM
3666,28256,5/17/2013,HIGH
3667,28550,5/24/2013,NOT SPECIFIED
3668,30374,5/31/2013,CRITICAL
3669,30564,6/7/2013,CRITICAL
3670,31620,6/14/2013,CRITICAL
3671,31780,6/21/2013,MEDIUM
3672,31876,6/28/2013,HIGH
3673,32356,7/5/2013,NOT SPECIFIED
3674,33473,7/12/2013,LOW
3675,35043,7/19/2013,NOT SPECIFIED
3676,37603,7/26/2013,MEDIUM
3677,38561,11/2/2012,CRITICAL
3678,40547,11/9/2012,CRITICAL
3679,40611,11/16/2012,NOT SPECIFIED
3680,40901,11/23/2012,MEDIUM
3681,41634,11/30/2012,NOT SPECIFIED
3682,41956,12/7/2012,MEDIUM
3683,44646,12/14/2012,LOW
3684,45825,12/21/2012,MEDIUM
3685,47232,12/28/2012,NOT SPECIFIED
3686,49344,1/4/2013,LOW
3687,49351,1/11/2013,LOW
3688,49511,1/18/2013,HIGH
3689,52419,1/25/2013,HIGH
3690,53029,2/1/2013,LOW
3691,54786,2/8/2013,NOT SPECIFIED
3692,55362,2/15/2013,HIGH
3693,56099,2/22/2013,LOW
3694,56516,3/1/2013,MEDIUM
3695,59556,3/8/2013,NOT SPECIFIED
3696,59779,3/15/2013,LOW
3697,1217,3/22/2013,NOT SPECIFIED
3698,1666,3/29/2013,CRITICAL
3699,1829,4/5/2013,HIGH
3700,3202,4/12/2013,LOW
3701,4871,4/19/2013,CRITICAL
3702,6211,4/26/2013,CRITICAL
3703,7363,5/3/2013,MEDIUM
3704,8133,5/10/2013,MEDIUM
3705,8416,5/17/2013,LOW
3706,8802,5/24/2013,MEDIUM
3707,9637,5/31/2013,LOW
3708,9671,6/7/2013,HIGH
3709,9957,6/14/2013,NOT SPECIFIED
3710,10567,6/21/2013,HIGH
3711,12613,6/28/2013,MEDIUM
3712,12711,7/5/2013,CRITICAL
3713,13543,7/12/2013,MEDIUM
3714,17924,7/19/2013,CRITICAL
3715,18374,7/26/2013,LOW
3716,21638,11/2/2012,HIGH
3717,22407,11/9/2012,NOT SPECIFIED
3718,25314,11/16/2012,HIGH
3719,25574,11/23/2012,NOT SPECIFIED
3720,26310,11/30/2012,NOT SPECIFIED
3721,27616,12/7/2012,LOW
3722,29539,12/14/2012,HIGH
3723,31106,12/21/2012,LOW
3724,31140,12/28/2012,CRITICAL
3725,31170,1/4/2013,MEDIUM
3726,31520,1/11/2013,HIGH
3727,34663,1/18/2013,NOT SPECIFIED
3728,35842,1/25/2013,HIGH
3729,36131,2/1/2013,HIGH
3730,36992,2/8/2013,MEDIUM
3731,38596,2/15/2013,MEDIUM
3732,39143,2/22/2013,NOT SPECIFIED
3733,41186,3/1/2013,HIGH
3734,43493,3/8/2013,HIGH
3735,43555,3/15/2013,MEDIUM
3736,44452,3/22/2013,NOT SPECIFIED
3737,45506,3/29/2013,LOW
3738,45767,4/5/2013,HIGH
3739,45986,4/12/2013,LOW
3740,46881,4/19/2013,CRITICAL
3741,46979,4/26/2013,LOW
3742,47040,5/3/2013,HIGH
3743,48391,5/10/2013,NOT SPECIFIED
3744,53350,5/17/2013,NOT SPECIFIED
3745,55648,5/24/2013,CRITICAL
3746,55686,5/31/2013,CRITICAL
3747,55847,6/7/2013,NOT SPECIFIED
3748,56197,6/14/2013,HIGH
3749,56548,6/21/2013,MEDIUM
3750,59232,6/28/2013,HIGH
3751,59939,7/5/2013,MEDIUM
3752,59973,7/12/2013,LOW
3753,2563,7/19/2013,NOT SPECIFIED
3754,2759,7/26/2013,NOT SPECIFIED
3755,5350,11/2/2012,LOW
3756,11777,11/9/2012,LOW
3757,12420,11/16/2012,MEDIUM
3758,12611,11/23/2012,MEDIUM
3759,12676,11/30/2012,HIGH
3760,12871,12/7/2012,NOT SPECIFIED
3761,15040,12/14/2012,LOW
3762,15491,12/21/2012,MEDIUM
3763,17028,12/28/2012,HIGH
3764,17859,1/4/2013,CRITICAL
3765,18340,1/11/2013,MEDIUM
3766,20704,1/18/2013,LOW
3767,21477,1/25/2013,LOW
3768,21602,2/1/2013,CRITICAL
3769,26758,2/8/2013,NOT SPECIFIED
3770,28291,2/15/2013,CRITICAL
3771,28455,2/22/2013,MEDIUM
3772,28963,3/1/2013,NOT SPECIFIED
3773,29216,3/8/2013,CRITICAL
3774,30405,3/15/2013,LOW
3775,30976,3/22/2013,HIGH
3776,33220,3/29/2013,NOT SPECIFIED
3777,33701,4/5/2013,MEDIUM
3778,33793,4/12/2013,CRITICAL
3779,34499,4/19/2013,MEDIUM
3780,35040,4/26/2013,NOT SPECIFIED
3781,35238,5/3/2013,LOW
3782,35399,5/10/2013,LOW
3783,35910,5/17/2013,HIGH
3784,38118,5/24/2013,NOT SPECIFIED
3785,42886,5/31/2013,MEDIUM
3786,43620,6/7/2013,MEDIUM
3787,43936,6/14/2013,CRITICAL
3788,46018,6/21/2013,MEDIUM
3789,48327,6/28/2013,NOT SPECIFIED
3790,48448,7/5/2013,LOW
3791,48544,7/12/2013,HIGH
3792,48900,7/19/2013,NOT SPECIFIED
3793,49319,7/26/2013,LOW
3794,49638,11/2/2012,MEDIUM
3795,50055,11/9/2012,MEDIUM
3796,51360,11/16/2012,MEDIUM
3797,52672,11/23/2012,LOW
3798,52867,11/30/2012,HIGH
3799,54176,12/7/2012,NOT SPECIFIED
3800,55171,12/14/2012,HIGH
3801,55683,12/21/2012,HIGH
3802,58147,12/28/2012,HIGH
3803,59456,1/4/2013,LOW
3804,59591,1/11/2013,NOT SPECIFIED
3805,59879,1/18/2013,NOT SPECIFIED
3806,32,1/25/2013,HIGH
3807,69,2/1/2013,NOT SPECIFIED
3808,324,2/8/2013,CRITICAL
3809,1317,2/15/2013,HIGH
3810,1604,2/22/2013,LOW
3811,2144,3/1/2013,MEDIUM
3812,2757,3/8/2013,HIGH
3813,3012,3/15/2013,CRITICAL
3814,3169,3/22/2013,MEDIUM
3815,3331,3/29/2013,HIGH
3816,3650,4/5/2013,NOT SPECIFIED
3817,3783,4/12/2013,NOT SPECIFIED
3818,4583,4/19/2013,MEDIUM
3819,4675,4/26/2013,NOT SPECIFIED
3820,4772,5/3/2013,CRITICAL
3821,5217,5/10/2013,HIGH
3822,5765,5/17/2013,LOW
3823,6339,5/24/2013,CRITICAL
3824,6848,5/31/2013,HIGH
3825,7782,6/7/2013,CRITICAL
3826,7941,6/14/2013,LOW
3827,8034,6/21/2013,HIGH
3828,8135,6/28/2013,NOT SPECIFIED
3829,9473,7/5/2013,NOT SPECIFIED
3830,10210,7/12/2013,NOT SPECIFIED
3831,10308,7/19/2013,HIGH
3832,10951,7/26/2013,NOT SPECIFIED
3833,12194,11/2/2012,CRITICAL
3834,12642,11/9/2012,CRITICAL
3835,13542,11/16/2012,LOW
3836,13988,11/23/2012,NOT SPECIFIED
3837,14241,11/30/2012,CRITICAL
3838,14242,12/7/2012,HIGH
3839,14913,12/14/2012,HIGH
3840,14951,12/21/2012,MEDIUM
3841,14983,12/28/2012,HIGH
3842,15524,1/4/2013,MEDIUM
3843,15714,1/11/2013,HIGH
3844,17282,1/18/2013,LOW
3845,17381,1/25/2013,HIGH
3846,17862,2/1/2013,NOT SPECIFIED
3847,17927,2/8/2013,MEDIUM
3848,17988,2/15/2013,LOW
3849,18049,2/22/2013,MEDIUM
3850,18307,3/1/2013,LOW
3851,18370,3/8/2013,LOW
3852,18371,3/15/2013,MEDIUM
3853,19649,3/22/2013,HIGH
3854,19748,3/29/2013,NOT SPECIFIED
3855,19974,4/5/2013,HIGH
3856,20032,4/12/2013,MEDIUM
3857,22727,4/19/2013,NOT SPECIFIED
3858,22978,4/26/2013,MEDIUM
3859,23140,5/3/2013,HIGH
3860,23586,5/10/2013,MEDIUM
3861,23648,5/17/2013,CRITICAL
3862,24931,5/24/2013,LOW
3863,25443,5/31/2013,MEDIUM
3864,25953,6/7/2013,CRITICAL
3865,26144,6/14/2013,HIGH
3866,26439,6/21/2013,MEDIUM
3867,26466,6/28/2013,CRITICAL
3868,28037,7/5/2013,HIGH
3869,28294,7/12/2013,HIGH
3870,28453,7/19/2013,CRITICAL
3871,28512,7/26/2013,MEDIUM
3872,28641,11/2/2012,NOT SPECIFIED
3873,28867,11/9/2012,MEDIUM
3874,28899,11/16/2012,LOW
3875,30343,11/23/2012,CRITICAL
3876,30657,11/30/2012,HIGH
3877,31330,12/7/2012,HIGH
3878,31556,12/14/2012,CRITICAL
3879,31648,12/21/2012,HIGH
3880,32100,12/28/2012,MEDIUM
3881,32675,1/4/2013,HIGH
3882,32804,1/11/2013,MEDIUM
3883,32806,1/18/2013,HIGH
3884,32996,1/25/2013,CRITICAL
3885,33184,2/1/2013,NOT SPECIFIED
3886,33731,2/8/2013,HIGH
3887,34112,2/15/2013,CRITICAL
3888,34849,2/22/2013,CRITICAL
3889,37923,3/1/2013,NOT SPECIFIED
3890,38215,3/8/2013,CRITICAL
3891,38659,3/15/2013,LOW
3892,38982,3/22/2013,NOT SPECIFIED
3893,39908,3/29/2013,LOW
3894,40225,4/5/2013,LOW
3895,40512,4/12/2013,MEDIUM
3896,41636,4/19/2013,CRITICAL
3897,41799,4/26/2013,HIGH
3898,41857,5/3/2013,LOW
3899,42374,5/10/2013,CRITICAL
3900,42631,5/17/2013,HIGH
3901,42979,5/24/2013,NOT SPECIFIED
3902,43045,5/31/2013,MEDIUM
3903,43110,6/7/2013,HIGH
3904,43239,6/14/2013,NOT SPECIFIED
3905,44678,6/21/2013,LOW
3906,44805,6/28/2013,HIGH
3907,44897,7/5/2013,HIGH
3908,47015,7/12/2013,NOT SPECIFIED
3909,47175,7/19/2013,NOT SPECIFIED
3910,47203,7/26/2013,CRITICAL
3911,47270,11/2/2012,CRITICAL
3912,47524,11/9/2012,MEDIUM
3913,48035,11/16/2012,CRITICAL
3914,48096,11/23/2012,HIGH
3915,48868,11/30/2012,NOT SPECIFIED
3916,49760,12/7/2012,MEDIUM
3917,50147,12/14/2012,MEDIUM
3918,50304,12/21/2012,CRITICAL
3919,50756,12/28/2012,NOT SPECIFIED
3920,51201,1/4/2013,HIGH
3921,51554,1/11/2013,MEDIUM
3922,52197,1/18/2013,CRITICAL
3923,52615,1/25/2013,LOW
3924,52678,2/1/2013,HIGH
3925,55621,2/8/2013,LOW
3926,56423,2/15/2013,NOT SPECIFIED
3927,56644,2/22/2013,NOT SPECIFIED
3928,57280,3/1/2013,MEDIUM
3929,57478,3/8/2013,CRITICAL
3930,57510,3/15/2013,NOT SPECIFIED
3931,57767,3/22/2013,CRITICAL
3932,57799,3/29/2013,HIGH
3933,58595,4/5/2013,HIGH
3934,58755,4/12/2013,LOW
3935,59008,4/19/2013,CRITICAL
3936,59205,4/26/2013,CRITICAL
3937,59776,5/3/2013,LOW
3938,59809,5/10/2013,NOT SPECIFIED
3939,59943,5/17/2013,CRITICAL
3940,292,5/24/2013,HIGH
3941,2817,5/31/2013,MEDIUM
3942,2852,6/7/2013,CRITICAL
3943,4359,6/14/2013,CRITICAL
3944,9095,6/21/2013,HIGH
3945,9254,6/28/2013,MEDIUM
3946,9829,7/5/2013,CRITICAL
3947,10528,7/12/2013,MEDIUM
3948,10754,7/19/2013,LOW
3949,11109,7/26/2013,MEDIUM
3950,11426,11/2/2012,MEDIUM
3951,12869,11/9/2012,NOT SPECIFIED
3952,13094,11/16/2012,NOT SPECIFIED
3953,14274,11/23/2012,NOT SPECIFIED
3954,14530,11/30/2012,HIGH
3955,15462,12/7/2012,CRITICAL
3956,15715,12/14/2012,CRITICAL
3957,16128,12/21/2012,HIGH
3958,16579,12/28/2012,NOT SPECIFIED
3959,16935,1/4/2013,NOT SPECIFIED
3960,18946,1/11/2013,CRITICAL
3961,20292,1/18/2013,MEDIUM
3962,21635,1/25/2013,LOW
3963,21860,2/1/2013,CRITICAL
3964,22882,2/8/2013,CRITICAL
3965,24775,2/15/2013,CRITICAL
3966,25120,2/22/2013,MEDIUM
3967,25440,3/1/2013,HIGH
3968,25799,3/8/2013,LOW
3969,25831,3/15/2013,MEDIUM
3970,28545,3/22/2013,HIGH
3971,28929,3/29/2013,MEDIUM
3972,30083,4/5/2013,NOT SPECIFIED
3973,30944,4/12/2013,CRITICAL
3974,33350,4/19/2013,NOT SPECIFIED
3975,34660,4/26/2013,NOT SPECIFIED
3976,35425,5/3/2013,NOT SPECIFIED
3977,37350,5/10/2013,CRITICAL
3978,37765,5/17/2013,LOW
3979,38050,5/24/2013,NOT SPECIFIED
3980,39043,5/31/2013,NOT SPECIFIED
3981,40388,6/7/2013,CRITICAL
3982,42309,6/14/2013,LOW
3983,42727,6/21/2013,NOT SPECIFIED
3984,43363,6/28/2013,CRITICAL
3985,43556,7/5/2013,LOW
3986,45156,7/12/2013,LOW
3987,45410,7/19/2013,LOW
3988,47014,7/26/2013,CRITICAL
3989,47942,11/2/2012,MEDIUM
3990,48128,11/9/2012,MEDIUM
3991,48704,11/16/2012,HIGH
3992,49155,11/23/2012,LOW
3993,49504,11/30/2012,NOT SPECIFIED
3994,50016,12/7/2012,HIGH
3995,50145,12/14/2012,HIGH
3996,50532,12/21/2012,MEDIUM
3997,51266,12/28/2012,NOT SPECIFIED
3998,51426,1/4/2013,MEDIUM
3999,55045,1/11/2013,HIGH
4000,55234,1/18/2013,LOW
4001,55906,1/25/2013,CRITICAL
4002,56032,2/1/2013,NOT SPECIFIED
4003,56103,2/8/2013,HIGH
4004,130,2/15/2013,HIGH
4005,805,2/22/2013,NOT SPECIFIED
4006,2240,3/1/2013,NOT SPECIFIED
4007,2241,3/8/2013,CRITICAL
4008,4674,3/15/2013,CRITICAL
4009,4737,3/22/2013,NOT SPECIFIED
4010,5221,3/29/2013,NOT SPECIFIED
4011,5568,4/5/2013,MEDIUM
4012,6020,4/12/2013,MEDIUM
4013,6112,4/19/2013,MEDIUM
4014,6272,4/26/2013,HIGH
4015,6501,5/3/2013,HIGH
4016,6529,5/10/2013,MEDIUM
4017,7171,5/17/2013,MEDIUM
4018,7815,5/24/2013,CRITICAL
4019,9921,5/31/2013,LOW
4020,10053,6/7/2013,HIGH
4021,10309,6/14/2013,LOW
4022,10978,6/21/2013,CRITICAL
4023,10979,6/28/2013,MEDIUM
4024,11108,7/5/2013,NOT SPECIFIED
4025,12067,7/12/2013,CRITICAL
4026,12804,7/19/2013,MEDIUM
4027,13575,7/26/2013,CRITICAL
4028,13635,11/2/2012,CRITICAL
4029,14245,11/9/2012,CRITICAL
4030,15904,11/16/2012,NOT SPECIFIED
4031,16422,11/23/2012,CRITICAL
4032,17345,11/30/2012,CRITICAL
4033,18208,12/7/2012,NOT SPECIFIED
4034,18500,12/14/2012,MEDIUM
4035,18597,12/21/2012,MEDIUM
4036,18822,12/28/2012,LOW
4037,19232,1/4/2013,LOW
4038,19363,1/11/2013,HIGH
4039,19367,1/18/2013,HIGH
4040,19911,1/25/2013,HIGH
4041,20517,2/1/2013,LOW
4042,21605,2/8/2013,HIGH
4043,21830,2/15/2013,LOW
4044,22147,2/22/2013,LOW
4045,22182,3/1/2013,MEDIUM
4046,22243,3/8/2013,CRITICAL
4047,23104,3/15/2013,MEDIUM
4048,23363,3/22/2013,LOW
4049,23559,3/29/2013,LOW
4050,24160,4/5/2013,MEDIUM
4051,24193,4/12/2013,NOT SPECIFIED
4052,24352,4/19/2013,CRITICAL
4053,24646,4/26/2013,NOT SPECIFIED
4054,24993,5/3/2013,HIGH
4055,25060,5/10/2013,NOT SPECIFIED
4056,25447,5/17/2013,NOT SPECIFIED
4057,26214,5/24/2013,MEDIUM
4058,26913,5/31/2013,HIGH
4059,27265,6/7/2013,CRITICAL
4060,27491,6/14/2013,NOT SPECIFIED
4061,27845,6/21/2013,NOT SPECIFIED
4062,30176,6/28/2013,LOW
4063,30375,7/5/2013,LOW
4064,30565,7/12/2013,MEDIUM
4065,30567,7/19/2013,NOT SPECIFIED
4066,31586,7/26/2013,LOW
4067,31687,11/2/2012,HIGH
4068,31847,11/9/2012,LOW
4069,32868,11/16/2012,NOT SPECIFIED
4070,36224,11/23/2012,MEDIUM
4071,36709,11/30/2012,CRITICAL
4072,37826,12/7/2012,MEDIUM
4073,38182,12/14/2012,HIGH
4074,39717,12/21/2012,HIGH
4075,40257,12/28/2012,NOT SPECIFIED
4076,40321,1/4/2013,HIGH
4077,42214,1/11/2013,LOW
4078,42788,1/18/2013,CRITICAL
4079,42912,1/25/2013,NOT SPECIFIED
4080,43653,2/1/2013,HIGH
4081,44962,2/8/2013,MEDIUM
4082,45412,2/15/2013,MEDIUM
4083,45734,2/22/2013,CRITICAL
4084,45959,3/1/2013,MEDIUM
4085,46981,3/8/2013,MEDIUM
4086,47010,3/15/2013,CRITICAL
4087,47717,3/22/2013,NOT SPECIFIED
4088,48257,3/29/2013,LOW
4089,48577,4/5/2013,MEDIUM
4090,49953,4/12/2013,NOT SPECIFIED
4091,51300,4/19/2013,MEDIUM
4092,51687,4/26/2013,LOW
4093,51974,5/3/2013,HIGH
4094,52676,5/10/2013,HIGH
4095,53153,5/17/2013,CRITICAL
4096,53895,5/24/2013,NOT SPECIFIED
4097,54497,5/31/2013,NOT SPECIFIED
4098,55296,6/7/2013,LOW
4099,55654,6/14/2013,HIGH
4100,56387,6/21/2013,MEDIUM
4101,56743,6/28/2013,MEDIUM
4102,56805,7/5/2013,HIGH
4103,56838,7/12/2013,CRITICAL
4104,57095,7/19/2013,MEDIUM
4105,57287,7/26/2013,NOT SPECIFIED
4106,57984,11/2/2012,HIGH
4107,59238,11/9/2012,HIGH
4108,59396,11/16/2012,CRITICAL
4109,59911,11/23/2012,NOT SPECIFIED
4110,930,11/30/2012,CRITICAL
4111,1058,12/7/2012,MEDIUM
4112,1088,12/14/2012,LOW
4113,1504,12/21/2012,MEDIUM
4114,1796,12/28/2012,HIGH
4115,2048,1/4/2013,CRITICAL
4116,2050,1/11/2013,NOT SPECIFIED
4117,2054,1/18/2013,NOT SPECIFIED
4118,2885,1/25/2013,NOT SPECIFIED
4119,3458,2/1/2013,HIGH
4120,3522,2/8/2013,LOW
4121,3653,2/15/2013,CRITICAL
4122,3808,2/22/2013,CRITICAL
4123,3970,3/1/2013,MEDIUM
4124,4739,3/8/2013,LOW
4125,5378,3/15/2013,CRITICAL
4126,5828,3/22/2013,LOW
4127,6279,3/29/2013,CRITICAL
4128,7267,4/5/2013,HIGH
4129,7269,4/12/2013,MEDIUM
4130,7527,4/19/2013,MEDIUM
4131,8546,4/26/2013,HIGH
4132,8578,5/3/2013,HIGH
4133,9669,5/10/2013,MEDIUM
4134,9952,5/17/2013,HIGH
4135,10630,5/24/2013,MEDIUM
4136,10657,5/31/2013,MEDIUM
4137,11427,6/7/2013,MEDIUM
4138,12037,6/14/2013,LOW
4139,12259,6/21/2013,HIGH
4140,12900,6/28/2013,HIGH
4141,12999,7/5/2013,HIGH
4142,13632,7/12/2013,MEDIUM
4143,13920,7/19/2013,CRITICAL
4144,15651,7/26/2013,CRITICAL
4145,16197,11/2/2012,CRITICAL
4146,16770,11/9/2012,CRITICAL
4147,16802,11/16/2012,MEDIUM
4148,16961,11/23/2012,NOT SPECIFIED
4149,17543,11/30/2012,CRITICAL
4150,18055,12/7/2012,CRITICAL
4151,20484,12/14/2012,CRITICAL
4152,20579,12/21/2012,MEDIUM
4153,20933,12/28/2012,HIGH
4154,21155,1/4/2013,HIGH
4155,21703,1/11/2013,NOT SPECIFIED
4156,21731,1/18/2013,LOW
4157,21799,1/25/2013,NOT SPECIFIED
4158,21985,2/1/2013,CRITICAL
4159,22210,2/8/2013,CRITICAL
4160,22628,2/15/2013,MEDIUM
4161,23106,2/22/2013,MEDIUM
4162,23360,3/1/2013,LOW
4163,23809,3/8/2013,NOT SPECIFIED
4164,24870,3/15/2013,LOW
4165,25793,3/22/2013,LOW
4166,26629,3/29/2013,HIGH
4167,27875,4/5/2013,LOW
4168,27879,4/12/2013,MEDIUM
4169,28198,4/19/2013,MEDIUM
4170,28583,4/26/2013,CRITICAL
4171,28738,5/3/2013,MEDIUM
4172,29120,5/10/2013,LOW
4173,29504,5/17/2013,NOT SPECIFIED
4174,30625,5/24/2013,CRITICAL
4175,31174,5/31/2013,NOT SPECIFIED
4176,31302,6/7/2013,HIGH
4177,31973,6/14/2013,NOT SPECIFIED
4178,32101,6/21/2013,LOW
4179,32929,6/28/2013,LOW
4180,33414,7/5/2013,NOT SPECIFIED
4181,34596,7/12/2013,CRITICAL
4182,35457,7/19/2013,LOW
4183,35940,7/26/2013,CRITICAL
4184,37313,11/2/2012,NOT SPECIFIED
4185,37348,11/9/2012,HIGH
4186,37510,11/16/2012,CRITICAL
4187,37762,11/23/2012,MEDIUM
4188,38628,11/30/2012,LOW
4189,38848,12/7/2012,HIGH
4190,38950,12/14/2012,NOT SPECIFIED
4191,39521,12/21/2012,LOW
4192,40289,12/28/2012,NOT SPECIFIED
4193,40775,1/4/2013,LOW
4194,41094,1/11/2013,LOW
4195,41351,1/18/2013,NOT SPECIFIED
4196,41605,1/25/2013,MEDIUM
4197,41667,2/1/2013,HIGH
4198,42982,2/8/2013,LOW
4199,44167,2/15/2013,CRITICAL
4200,44997,2/22/2013,LOW
4201,45408,3/1/2013,LOW
4202,45924,3/8/2013,LOW
4203,46565,3/15/2013,NOT SPECIFIED
4204,47173,3/22/2013,NOT SPECIFIED
4205,47271,3/29/2013,MEDIUM
4206,47815,4/5/2013,NOT SPECIFIED
4207,47909,4/12/2013,MEDIUM
4208,48609,4/19/2013,HIGH
4209,48643,4/26/2013,MEDIUM
4210,49380,5/3/2013,MEDIUM
4211,49607,5/10/2013,MEDIUM
4212,49862,5/17/2013,NOT SPECIFIED
4213,50209,5/24/2013,HIGH
4214,50432,5/31/2013,LOW
4215,50500,6/7/2013,LOW
4216,50626,6/14/2013,MEDIUM
4217,50657,6/21/2013,HIGH
4218,51175,6/28/2013,HIGH
4219,51202,7/5/2013,HIGH
4220,51488,7/12/2013,HIGH
4221,51873,7/19/2013,HIGH
4222,53222,7/26/2013,LOW
4223,54146,11/2/2012,LOW
4224,55335,11/9/2012,NOT SPECIFIED
4225,55525,11/16/2012,LOW
4226,55746,11/23/2012,NOT SPECIFIED
4227,56960,11/30/2012,HIGH
4228,57059,12/7/2012,MEDIUM
4229,57568,12/14/2012,NOT SPECIFIED
4230,57798,12/21/2012,HIGH
4231,58273,12/28/2012,HIGH
4232,58693,1/4/2013,LOW
4233,58818,1/11/2013,CRITICAL
4234,59171,1/18/2013,MEDIUM
4235,59271,1/25/2013,NOT SPECIFIED
4236,59680,2/1/2013,CRITICAL
4237,97,2/8/2013,MEDIUM
4238,323,2/15/2013,CRITICAL
4239,1095,2/22/2013,MEDIUM
4240,2562,3/1/2013,CRITICAL
4241,4099,3/8/2013,CRITICAL
4242,5509,3/15/2013,LOW
4243,8132,3/22/2013,LOW
4244,8868,3/29/2013,LOW
4245,10213,4/5/2013,HIGH
4246,10884,4/12/2013,LOW
4247,11843,4/19/2013,MEDIUM
4248,12099,4/26/2013,CRITICAL
4249,12418,5/3/2013,NOT SPECIFIED
4250,13923,5/10/2013,HIGH
4251,14439,5/17/2013,HIGH
4252,16643,5/24/2013,LOW
4253,16807,5/31/2013,MEDIUM
4254,16864,6/7/2013,NOT SPECIFIED
4255,18147,6/14/2013,NOT SPECIFIED
4256,18918,6/21/2013,NOT SPECIFIED
4257,18919,6/28/2013,LOW
4258,19104,7/5/2013,HIGH
4259,19207,7/12/2013,NOT SPECIFIED
4260,19840,7/19/2013,CRITICAL
4261,19943,7/26/2013,CRITICAL
4262,20002,11/2/2012,MEDIUM
4263,20066,11/9/2012,CRITICAL
4264,20615,11/16/2012,MEDIUM
4265,20864,11/23/2012,HIGH
4266,20868,11/30/2012,LOW
4267,21541,12/7/2012,NOT SPECIFIED
4268,22661,12/14/2012,NOT SPECIFIED
4269,22689,12/21/2012,LOW
4270,23361,12/28/2012,CRITICAL
4271,23396,1/4/2013,LOW
4272,23427,1/11/2013,LOW
4273,23751,1/18/2013,MEDIUM
4274,23943,1/25/2013,CRITICAL
4275,24608,2/1/2013,MEDIUM
4276,25507,2/8/2013,NOT SPECIFIED
4277,25509,2/15/2013,CRITICAL
4278,25952,2/22/2013,HIGH
4279,26336,3/1/2013,HIGH
4280,27558,3/8/2013,NOT SPECIFIED
4281,27969,3/15/2013,LOW
4282,29637,3/22/2013,HIGH
4283,30469,3/29/2013,NOT SPECIFIED
4284,31460,4/5/2013,HIGH
4285,31939,4/12/2013,HIGH
4286,33826,4/19/2013,LOW
4287,34151,4/26/2013,NOT SPECIFIED
4288,34659,5/3/2013,HIGH
4289,35200,5/10/2013,MEDIUM
4290,35456,5/17/2013,CRITICAL
4291,35840,5/24/2013,HIGH
4292,36069,5/31/2013,LOW
4293,36640,6/7/2013,NOT SPECIFIED
4294,36931,6/14/2013,NOT SPECIFIED
4295,37543,6/21/2013,MEDIUM
