Ship_id,Order_ID,Ship_Mode,Ship_Date
2064,58599,EXPRESS AIR,12/28/2012
2065,326,REGULAR AIR,1/4/2013
2066,614,DELIVERY TRUCK,1/11/2013
2067,898,REGULAR AIR,1/18/2013
2068,1031,EXPRESS AIR,1/25/2013
2069,1447,EXPRESS AIR,2/1/2013
2070,2150,REGULAR AIR,2/8/2013
2071,2211,REGULAR AIR,2/15/2013
2072,2307,REGULAR AIR,2/22/2013
2073,2370,EXPRESS AIR,3/1/2013
2074,2374,REGULAR AIR,3/8/2013
2075,3138,REGULAR AIR,3/15/2013
2076,3141,REGULAR AIR,3/22/2013
2077,4515,REGULAR AIR,3/29/2013
2078,4708,REGULAR AIR,4/5/2013
2079,5155,REGULAR AIR,4/12/2013
2080,5382,REGULAR AIR,4/19/2013
2081,5414,REGULAR AIR,4/26/2013
2082,6433,REGULAR AIR,5/3/2013
2083,6464,REGULAR AIR,5/10/2013
2084,7846,REGULAR AIR,5/17/2013
2085,7936,REGULAR AIR,5/24/2013
2086,8195,REGULAR AIR,5/31/2013
2087,8293,REGULAR AIR,6/7/2013
2088,9248,EXPRESS AIR,6/14/2013
2089,9347,REGULAR AIR,6/21/2013
2090,9472,REGULAR AIR,6/28/2013
2091,9733,DELIVERY TRUCK,7/5/2013
2092,10054,REGULAR AIR,7/12/2013
2093,10627,REGULAR AIR,7/19/2013
2094,10629,REGULAR AIR,7/26/2013
2095,10784,REGULAR AIR,11/2/2012
2096,10823,EXPRESS AIR,11/9/2012
2097,10919,REGULAR AIR,11/16/2012
2098,11429,DELIVERY TRUCK,11/23/2012
2099,11650,REGULAR AIR,11/30/2012
2100,13347,DELIVERY TRUCK,12/7/2012
2101,13381,REGULAR AIR,12/14/2012
2102,13634,REGULAR AIR,12/21/2012
2103,13729,EXPRESS AIR,12/28/2012
2104,13730,REGULAR AIR,1/4/2013
2105,14113,REGULAR AIR,1/11/2013
2106,14210,DELIVERY TRUCK,1/18/2013
2107,14272,DELIVERY TRUCK,1/25/2013
2108,14401,REGULAR AIR,2/1/2013
2109,15941,REGULAR AIR,2/8/2013
2110,18023,REGULAR AIR,2/15/2013
2111,18341,REGULAR AIR,2/22/2013
2112,18400,REGULAR AIR,3/1/2013
2113,18950,REGULAR AIR,3/8/2013
2114,19111,REGULAR AIR,3/15/2013
2115,19139,REGULAR AIR,3/22/2013
2116,19332,EXPRESS AIR,3/29/2013
2117,20965,REGULAR AIR,4/5/2013
2118,21249,REGULAR AIR,4/12/2013
2119,22529,REGULAR AIR,4/19/2013
2120,23303,REGULAR AIR,4/26/2013
2121,23398,REGULAR AIR,5/3/2013
2122,24356,REGULAR AIR,5/10/2013
2123,25188,REGULAR AIR,5/17/2013
2124,25249,REGULAR AIR,5/24/2013
2125,26948,DELIVERY TRUCK,5/31/2013
2126,27232,EXPRESS AIR,6/7/2013
2127,27622,REGULAR AIR,6/14/2013
2128,28002,REGULAR AIR,6/21/2013
2129,28390,EXPRESS AIR,6/28/2013
2130,29223,REGULAR AIR,7/5/2013
2131,29351,REGULAR AIR,7/12/2013
2132,29506,REGULAR AIR,7/19/2013
2133,29633,REGULAR AIR,7/26/2013
2134,29764,REGULAR AIR,11/2/2012
2135,29958,REGULAR AIR,11/9/2012
2136,31616,REGULAR AIR,11/16/2012
2137,31907,DELIVERY TRUCK,11/23/2012
2138,32001,REGULAR AIR,11/30/2012
2139,32069,REGULAR AIR,12/7/2012
2140,32102,DELIVERY TRUCK,12/14/2012
2141,32450,REGULAR AIR,12/21/2012
2142,32546,REGULAR AIR,12/28/2012
2143,33029,REGULAR AIR,1/4/2013
2144,33061,REGULAR AIR,1/11/2013
2145,33478,EXPRESS AIR,1/18/2013
2146,33540,EXPRESS AIR,1/25/2013
2147,33862,REGULAR AIR,2/1/2013
2148,34470,REGULAR AIR,2/8/2013
2149,36161,REGULAR AIR,2/15/2013
2150,37760,DELIVERY TRUCK,2/22/2013
2151,37895,REGULAR AIR,3/1/2013
2152,38403,REGULAR AIR,3/8/2013
2153,38630,EXPRESS AIR,3/15/2013
2154,40165,REGULAR AIR,3/22/2013
2155,40194,REGULAR AIR,3/29/2013
2156,40454,EXPRESS AIR,4/5/2013
2157,40672,REGULAR AIR,4/12/2013
2158,40833,REGULAR AIR,4/19/2013
2159,41441,REGULAR AIR,4/26/2013
2160,43076,REGULAR AIR,5/3/2013
2161,43233,REGULAR AIR,5/10/2013
2162,43332,EXPRESS AIR,5/17/2013
2163,43362,REGULAR AIR,5/24/2013
2164,43488,REGULAR AIR,5/31/2013
2165,43526,REGULAR AIR,6/7/2013
2166,44134,REGULAR AIR,6/14/2013
2167,44196,REGULAR AIR,6/21/2013
2168,44358,REGULAR AIR,6/28/2013
2169,44480,REGULAR AIR,7/5/2013
2170,44546,REGULAR AIR,7/12/2013
2171,44647,REGULAR AIR,7/19/2013
2172,45376,REGULAR AIR,7/26/2013
2173,46115,REGULAR AIR,11/2/2012
2174,47109,REGULAR AIR,11/9/2012
2175,47556,REGULAR AIR,11/16/2012
2176,47712,REGULAR AIR,11/23/2012
2177,48135,REGULAR AIR,11/30/2012
2178,48161,EXPRESS AIR,12/7/2012
2179,48515,REGULAR AIR,12/14/2012
2180,50567,REGULAR AIR,12/21/2012
2181,51623,DELIVERY TRUCK,12/28/2012
2182,52194,REGULAR AIR,1/4/2013
2183,52291,EXPRESS AIR,1/11/2013
2184,54370,DELIVERY TRUCK,1/18/2013
2185,54659,REGULAR AIR,1/25/2013
2186,54981,REGULAR AIR,2/1/2013
2187,55361,DELIVERY TRUCK,2/8/2013
2188,55908,REGULAR AIR,2/15/2013
2189,56257,REGULAR AIR,2/22/2013
2190,57029,REGULAR AIR,3/1/2013
2191,58145,REGULAR AIR,3/8/2013
2192,58151,EXPRESS AIR,3/15/2013
2193,58659,REGULAR AIR,3/22/2013
2194,58727,REGULAR AIR,3/29/2013
2195,1537,REGULAR AIR,4/5/2013
2196,4580,REGULAR AIR,4/12/2013
2197,8097,REGULAR AIR,4/19/2013
2198,8677,REGULAR AIR,4/26/2013
2199,10114,REGULAR AIR,5/3/2013
2200,11236,REGULAR AIR,5/10/2013
2201,11687,DELIVERY TRUCK,5/17/2013
2202,12643,DELIVERY TRUCK,5/24/2013
2203,13089,REGULAR AIR,5/31/2013
2204,13378,DELIVERY TRUCK,6/7/2013
2205,13824,REGULAR AIR,6/14/2013
2206,18562,REGULAR AIR,6/21/2013
2207,20737,REGULAR AIR,6/28/2013
2208,20900,DELIVERY TRUCK,7/5/2013
2209,26658,REGULAR AIR,7/12/2013
2210,27271,REGULAR AIR,7/19/2013
2211,28001,REGULAR AIR,7/26/2013
2212,28161,REGULAR AIR,11/2/2012
2213,29350,REGULAR AIR,11/9/2012
2214,29666,EXPRESS AIR,11/16/2012
2215,29700,REGULAR AIR,11/23/2012
2216,30754,DELIVERY TRUCK,11/30/2012
2217,31650,REGULAR AIR,12/7/2012
2218,32292,REGULAR AIR,12/14/2012
2219,35201,REGULAR AIR,12/21/2012
2220,35360,REGULAR AIR,12/28/2012
2221,35492,REGULAR AIR,1/4/2013
2222,37473,REGULAR AIR,1/11/2013
2223,39079,DELIVERY TRUCK,1/18/2013
2224,40356,REGULAR AIR,1/25/2013
2225,42599,REGULAR AIR,2/1/2013
2226,45670,REGULAR AIR,2/8/2013
2227,47617,REGULAR AIR,2/15/2013
2228,47842,REGULAR AIR,2/22/2013
2229,48548,REGULAR AIR,3/1/2013
2230,49056,REGULAR AIR,3/8/2013
2231,50759,EXPRESS AIR,3/15/2013
2232,51556,REGULAR AIR,3/22/2013
2233,51620,REGULAR AIR,3/29/2013
2234,52837,EXPRESS AIR,4/5/2013
2235,54592,REGULAR AIR,4/12/2013
2236,55202,DELIVERY TRUCK,4/19/2013
2237,57894,REGULAR AIR,4/26/2013
2238,1191,REGULAR AIR,5/3/2013
2239,1985,REGULAR AIR,5/10/2013
2240,1988,REGULAR AIR,5/17/2013
2241,2305,REGULAR AIR,5/24/2013
2242,3877,DELIVERY TRUCK,5/31/2013
2243,4103,EXPRESS AIR,6/7/2013
2244,4455,REGULAR AIR,6/14/2013
2245,6086,REGULAR AIR,6/21/2013
2246,6912,REGULAR AIR,6/28/2013
2247,6950,REGULAR AIR,7/5/2013
2248,7075,REGULAR AIR,7/12/2013
2249,8065,DELIVERY TRUCK,7/19/2013
2250,8292,REGULAR AIR,7/26/2013
2251,8513,REGULAR AIR,11/2/2012
2252,9635,REGULAR AIR,11/9/2012
2253,10436,REGULAR AIR,11/16/2012
2254,10752,REGULAR AIR,11/23/2012
2255,11779,REGULAR AIR,11/30/2012
2256,12515,REGULAR AIR,12/7/2012
2257,12580,DELIVERY TRUCK,12/14/2012
2258,12931,REGULAR AIR,12/21/2012
2259,13027,REGULAR AIR,12/28/2012
2260,13572,REGULAR AIR,1/4/2013
2261,13731,REGULAR AIR,1/11/2013
2262,14112,EXPRESS AIR,1/18/2013
2263,17216,DELIVERY TRUCK,1/25/2013
2264,17953,EXPRESS AIR,2/1/2013
2265,17959,REGULAR AIR,2/8/2013
2266,18017,REGULAR AIR,2/15/2013
2267,18373,REGULAR AIR,2/22/2013
2268,19558,DELIVERY TRUCK,3/1/2013
2269,20518,REGULAR AIR,3/8/2013
2270,20903,REGULAR AIR,3/15/2013
2271,21606,REGULAR AIR,3/22/2013
2272,22183,EXPRESS AIR,3/29/2013
2273,23522,EXPRESS AIR,4/5/2013
2274,23968,EXPRESS AIR,4/12/2013
2275,25472,REGULAR AIR,4/19/2013
2276,25955,REGULAR AIR,4/26/2013
2277,26306,EXPRESS AIR,5/3/2013
2278,26724,REGULAR AIR,5/10/2013
2279,26784,REGULAR AIR,5/17/2013
2280,26949,REGULAR AIR,5/24/2013
2281,28992,REGULAR AIR,5/31/2013
2282,30150,REGULAR AIR,6/7/2013
2283,30151,REGULAR AIR,6/14/2013
2284,30276,REGULAR AIR,6/21/2013
2285,30279,REGULAR AIR,6/28/2013
2286,32640,REGULAR AIR,7/5/2013
2287,32902,REGULAR AIR,7/12/2013
2288,33025,DELIVERY TRUCK,7/19/2013
2289,33154,REGULAR AIR,7/26/2013
2290,33761,EXPRESS AIR,11/2/2012
2291,34309,REGULAR AIR,11/9/2012
2292,34595,REGULAR AIR,11/16/2012
2293,34662,REGULAR AIR,11/23/2012
2294,34689,REGULAR AIR,11/30/2012
2295,34694,REGULAR AIR,12/7/2012
2296,34725,REGULAR AIR,12/14/2012
2297,35296,REGULAR AIR,12/21/2012
2298,35494,REGULAR AIR,12/28/2012
2299,35845,DELIVERY TRUCK,1/4/2013
2300,35905,REGULAR AIR,1/11/2013
2301,37731,REGULAR AIR,1/18/2013
2302,37893,EXPRESS AIR,1/25/2013
2303,38564,REGULAR AIR,2/1/2013
2304,39169,REGULAR AIR,2/8/2013
2305,39238,REGULAR AIR,2/15/2013
2306,39426,REGULAR AIR,2/22/2013
2307,41350,REGULAR AIR,3/1/2013
2308,42471,EXPRESS AIR,3/8/2013
2309,42529,REGULAR AIR,3/15/2013
2310,43200,EXPRESS AIR,3/22/2013
2311,43553,DELIVERY TRUCK,3/29/2013
2312,44033,REGULAR AIR,4/5/2013
2313,44065,REGULAR AIR,4/12/2013
2314,45030,REGULAR AIR,4/19/2013
2315,46341,DELIVERY TRUCK,4/26/2013
2316,46368,REGULAR AIR,5/3/2013
2317,47012,REGULAR AIR,5/10/2013
2318,47621,REGULAR AIR,5/17/2013
2319,49443,REGULAR AIR,5/24/2013
2320,49824,REGULAR AIR,5/31/2013
2321,51047,REGULAR AIR,6/7/2013
2322,56260,REGULAR AIR,6/14/2013
2323,58337,REGULAR AIR,6/21/2013
2324,58343,REGULAR AIR,6/28/2013
2325,59714,REGULAR AIR,7/5/2013
2326,70,REGULAR AIR,7/12/2013
2327,135,REGULAR AIR,7/19/2013
2328,193,REGULAR AIR,7/26/2013
2329,225,DELIVERY TRUCK,11/2/2012
2330,290,REGULAR AIR,11/9/2012
2331,644,DELIVERY TRUCK,11/16/2012
2332,738,REGULAR AIR,11/23/2012
2333,772,REGULAR AIR,11/30/2012
2334,1189,REGULAR AIR,12/7/2012
2335,1825,REGULAR AIR,12/14/2012
2336,2467,REGULAR AIR,12/21/2012
2337,3014,EXPRESS AIR,12/28/2012
2338,3073,REGULAR AIR,1/4/2013
2339,3168,REGULAR AIR,1/11/2013
2340,3205,EXPRESS AIR,1/18/2013
2341,3559,REGULAR AIR,1/25/2013
2342,3586,REGULAR AIR,2/1/2013
2343,3750,REGULAR AIR,2/8/2013
2344,3778,EXPRESS AIR,2/15/2013
2345,3841,EXPRESS AIR,2/22/2013
2346,4004,EXPRESS AIR,3/1/2013
2347,4096,REGULAR AIR,3/8/2013
2348,4769,REGULAR AIR,3/15/2013
2349,4800,DELIVERY TRUCK,3/22/2013
2350,5543,REGULAR AIR,3/29/2013
2351,5636,REGULAR AIR,4/5/2013
2352,6050,DELIVERY TRUCK,4/12/2013
2353,6148,REGULAR AIR,4/19/2013
2354,6727,REGULAR AIR,4/26/2013
2355,7079,EXPRESS AIR,5/3/2013
2356,7301,DELIVERY TRUCK,5/10/2013
2357,7623,REGULAR AIR,5/17/2013
2358,8000,DELIVERY TRUCK,5/24/2013
2359,8039,REGULAR AIR,5/31/2013
2360,8162,REGULAR AIR,6/7/2013
2361,8870,REGULAR AIR,6/14/2013
2362,9253,REGULAR AIR,6/21/2013
2363,10722,REGULAR AIR,6/28/2013
2364,11527,REGULAR AIR,7/5/2013
2365,11683,REGULAR AIR,7/12/2013
2366,12448,EXPRESS AIR,7/19/2013
2367,13028,REGULAR AIR,7/26/2013
2368,13156,REGULAR AIR,11/2/2012
2369,13252,REGULAR AIR,11/9/2012
2370,13540,REGULAR AIR,11/16/2012
2371,14081,REGULAR AIR,11/23/2012
2372,14086,REGULAR AIR,11/30/2012
2373,14435,REGULAR AIR,12/7/2012
2374,14784,REGULAR AIR,12/14/2012
2375,15264,DELIVERY TRUCK,12/21/2012
2376,16352,REGULAR AIR,12/28/2012
2377,16513,DELIVERY TRUCK,1/4/2013
2378,16582,REGULAR AIR,1/11/2013
2379,16640,REGULAR AIR,1/18/2013
2380,16711,DELIVERY TRUCK,1/25/2013
2381,17218,REGULAR AIR,2/1/2013
2382,17255,REGULAR AIR,2/8/2013
2383,17317,EXPRESS AIR,2/15/2013
2384,17414,EXPRESS AIR,2/22/2013
2385,17446,REGULAR AIR,3/1/2013
2386,17765,REGULAR AIR,3/8/2013
2387,17958,DELIVERY TRUCK,3/15/2013
2388,18375,REGULAR AIR,3/22/2013
2389,18532,REGULAR AIR,3/29/2013
2390,18627,REGULAR AIR,4/5/2013
2391,18816,DELIVERY TRUCK,4/12/2013
2392,18852,REGULAR AIR,4/19/2013
2393,19329,REGULAR AIR,4/26/2013
2394,19522,DELIVERY TRUCK,5/3/2013
2395,19811,EXPRESS AIR,5/10/2013
2396,19841,REGULAR AIR,5/17/2013
2397,19874,REGULAR AIR,5/24/2013
2398,20068,EXPRESS AIR,5/31/2013
2399,20162,REGULAR AIR,6/7/2013
2400,20354,EXPRESS AIR,6/14/2013
2401,20384,REGULAR AIR,6/21/2013
2402,20710,DELIVERY TRUCK,6/28/2013
2403,20934,REGULAR AIR,7/5/2013
2404,21057,REGULAR AIR,7/12/2013
2405,21190,DELIVERY TRUCK,7/19/2013
2406,21505,DELIVERY TRUCK,7/26/2013
2407,22055,EXPRESS AIR,11/2/2012
2408,22371,REGULAR AIR,11/9/2012
2409,22498,REGULAR AIR,11/16/2012
2410,22562,REGULAR AIR,11/23/2012
2411,23392,DELIVERY TRUCK,11/30/2012
2412,23782,REGULAR AIR,12/7/2012
2413,24069,REGULAR AIR,12/14/2012
2414,24099,REGULAR AIR,12/21/2012
2415,24228,REGULAR AIR,12/28/2012
2416,24231,REGULAR AIR,1/4/2013
2417,24613,REGULAR AIR,1/11/2013
2418,24647,DELIVERY TRUCK,1/18/2013
2419,24672,REGULAR AIR,1/25/2013
2420,24740,DELIVERY TRUCK,2/1/2013
2421,25479,REGULAR AIR,2/8/2013
2422,25985,EXPRESS AIR,2/15/2013
2423,26341,REGULAR AIR,2/22/2013
2424,26407,REGULAR AIR,3/1/2013
2425,26432,REGULAR AIR,3/8/2013
2426,26630,DELIVERY TRUCK,3/15/2013
2427,26660,REGULAR AIR,3/22/2013
2428,26818,REGULAR AIR,3/29/2013
2429,27011,REGULAR AIR,4/5/2013
2430,27841,REGULAR AIR,4/12/2013
2431,28581,REGULAR AIR,4/19/2013
2432,28611,REGULAR AIR,4/26/2013
2433,28647,REGULAR AIR,5/3/2013
2434,28736,REGULAR AIR,5/10/2013
2435,28835,REGULAR AIR,5/17/2013
2436,29220,REGULAR AIR,5/24/2013
2437,30114,EXPRESS AIR,5/31/2013
2438,30336,REGULAR AIR,6/7/2013
2439,30725,REGULAR AIR,6/14/2013
2440,30784,REGULAR AIR,6/21/2013
2441,31040,REGULAR AIR,6/28/2013
2442,31846,EXPRESS AIR,7/5/2013
2443,32038,REGULAR AIR,7/12/2013
2444,32065,REGULAR AIR,7/19/2013
2445,32326,REGULAR AIR,7/26/2013
2446,32613,REGULAR AIR,11/2/2012
2447,32741,REGULAR AIR,11/9/2012
2448,32903,REGULAR AIR,11/16/2012
2449,33031,REGULAR AIR,11/23/2012
2450,33152,REGULAR AIR,11/30/2012
2451,33217,REGULAR AIR,12/7/2012
2452,33606,DELIVERY TRUCK,12/14/2012
2453,33666,REGULAR AIR,12/21/2012
2454,33764,REGULAR AIR,12/28/2012
2455,33921,EXPRESS AIR,1/4/2013
2456,33956,REGULAR AIR,1/11/2013
2457,34022,DELIVERY TRUCK,1/18/2013
2458,34148,REGULAR AIR,1/25/2013
2459,34182,REGULAR AIR,2/1/2013
2460,34337,REGULAR AIR,2/8/2013
2461,34657,REGULAR AIR,2/15/2013
2462,34727,DELIVERY TRUCK,2/22/2013
2463,34881,EXPRESS AIR,3/1/2013
2464,34882,REGULAR AIR,3/8/2013
2465,34916,REGULAR AIR,3/15/2013
2466,35041,REGULAR AIR,3/22/2013
2467,35302,REGULAR AIR,3/29/2013
2468,35841,REGULAR AIR,4/5/2013
2469,36034,REGULAR AIR,4/12/2013
2470,36065,DELIVERY TRUCK,4/19/2013
2471,36355,REGULAR AIR,4/26/2013
2472,36358,REGULAR AIR,5/3/2013
2473,36739,REGULAR AIR,5/10/2013
2474,36743,REGULAR AIR,5/17/2013
2475,36864,EXPRESS AIR,5/24/2013
2476,37188,REGULAR AIR,5/31/2013
2477,37414,EXPRESS AIR,6/7/2013
2478,37638,REGULAR AIR,6/14/2013
2479,37734,REGULAR AIR,6/21/2013
2480,37763,DELIVERY TRUCK,6/28/2013
2481,37859,DELIVERY TRUCK,7/5/2013
2482,38048,REGULAR AIR,7/12/2013
2483,38305,REGULAR AIR,7/19/2013
2484,38371,REGULAR AIR,7/26/2013
2485,38789,REGULAR AIR,11/2/2012
2486,39076,DELIVERY TRUCK,11/9/2012
2487,39173,REGULAR AIR,11/16/2012
2488,39335,REGULAR AIR,11/23/2012
2489,39744,REGULAR AIR,11/30/2012
2490,39878,REGULAR AIR,12/7/2012
2491,39972,REGULAR AIR,12/14/2012
2492,40643,DELIVERY TRUCK,12/21/2012
2493,40870,DELIVERY TRUCK,12/28/2012
2494,40934,REGULAR AIR,1/4/2013
2495,41254,DELIVERY TRUCK,1/11/2013
2496,41472,REGULAR AIR,1/18/2013
2497,41830,REGULAR AIR,1/25/2013
2498,42144,REGULAR AIR,2/1/2013
2499,42439,REGULAR AIR,2/8/2013
2500,42758,REGULAR AIR,2/15/2013
2501,42950,REGULAR AIR,2/22/2013
2502,42951,DELIVERY TRUCK,3/1/2013
2503,43172,REGULAR AIR,3/8/2013
2504,43270,REGULAR AIR,3/15/2013
2505,43271,REGULAR AIR,3/22/2013
2506,43745,REGULAR AIR,3/29/2013
2507,43779,REGULAR AIR,4/5/2013
2508,43877,REGULAR AIR,4/12/2013
2509,43907,REGULAR AIR,4/19/2013
2510,43940,REGULAR AIR,4/26/2013
2511,44036,REGULAR AIR,5/3/2013
2512,44225,REGULAR AIR,5/10/2013
2513,44352,REGULAR AIR,5/17/2013
2514,44487,REGULAR AIR,5/24/2013
2515,44775,REGULAR AIR,5/31/2013
2516,46337,REGULAR AIR,6/7/2013
2517,46562,REGULAR AIR,6/14/2013
2518,46597,REGULAR AIR,6/21/2013
2519,46725,REGULAR AIR,6/28/2013
2520,46787,REGULAR AIR,7/5/2013
2521,46916,REGULAR AIR,7/12/2013
2522,47265,DELIVERY TRUCK,7/19/2013
2523,48487,REGULAR AIR,7/26/2013
2524,48774,EXPRESS AIR,11/2/2012
2525,49381,REGULAR AIR,11/9/2012
2526,49666,REGULAR AIR,11/16/2012
2527,49762,REGULAR AIR,11/23/2012
2528,49831,REGULAR AIR,11/30/2012
2529,49892,REGULAR AIR,12/7/2012
2530,49988,REGULAR AIR,12/14/2012
2531,50308,REGULAR AIR,12/21/2012
2532,50692,REGULAR AIR,12/28/2012
2533,50725,EXPRESS AIR,1/4/2013
2534,50982,EXPRESS AIR,1/11/2013
2535,51008,REGULAR AIR,1/18/2013
2536,51463,REGULAR AIR,1/25/2013
2537,51943,EXPRESS AIR,2/1/2013
2538,52039,REGULAR AIR,2/8/2013
2539,52290,REGULAR AIR,2/15/2013
2540,52480,REGULAR AIR,2/22/2013
2541,52486,DELIVERY TRUCK,3/1/2013
2542,52519,REGULAR AIR,3/8/2013
2543,53188,REGULAR AIR,3/15/2013
2544,53223,REGULAR AIR,3/22/2013
2545,53248,REGULAR AIR,3/29/2013
2546,53411,REGULAR AIR,4/5/2013
2547,53668,DELIVERY TRUCK,4/12/2013
2548,53730,REGULAR AIR,4/19/2013
2549,54020,REGULAR AIR,4/26/2013
2550,54368,REGULAR AIR,5/3/2013
2551,54721,REGULAR AIR,5/10/2013
2552,55013,EXPRESS AIR,5/17/2013
2553,55077,EXPRESS AIR,5/24/2013
2554,55206,REGULAR AIR,5/31/2013
2555,55492,DELIVERY TRUCK,6/7/2013
2556,55744,REGULAR AIR,6/14/2013
2557,55968,REGULAR AIR,6/21/2013
2558,56288,EXPRESS AIR,6/28/2013
2559,56291,REGULAR AIR,7/5/2013
2560,56486,EXPRESS AIR,7/12/2013
2561,56514,REGULAR AIR,7/19/2013
2562,56672,REGULAR AIR,7/26/2013
2563,56931,REGULAR AIR,11/2/2012
2564,57025,REGULAR AIR,11/9/2012
2565,57061,REGULAR AIR,11/16/2012
2566,57217,REGULAR AIR,11/23/2012
2567,57504,REGULAR AIR,11/30/2012
2568,57666,EXPRESS AIR,12/7/2012
2569,58496,EXPRESS AIR,12/14/2012
2570,58628,REGULAR AIR,12/21/2012
2571,58854,REGULAR AIR,12/28/2012
2572,58917,REGULAR AIR,1/4/2013
2573,59104,REGULAR AIR,1/11/2013
2574,59937,REGULAR AIR,1/18/2013
2575,386,REGULAR AIR,1/25/2013
2576,416,DELIVERY TRUCK,2/1/2013
2577,513,DELIVERY TRUCK,2/8/2013
2578,611,REGULAR AIR,2/15/2013
2579,802,REGULAR AIR,2/22/2013
2580,960,DELIVERY TRUCK,3/1/2013
2581,965,REGULAR AIR,3/8/2013
2582,1127,REGULAR AIR,3/15/2013
2583,1507,REGULAR AIR,3/22/2013
2584,1665,EXPRESS AIR,3/29/2013
2585,1952,REGULAR AIR,4/5/2013
2586,1953,REGULAR AIR,4/12/2013
2587,2213,REGULAR AIR,4/19/2013
2588,2368,EXPRESS AIR,4/26/2013
2589,2560,DELIVERY TRUCK,5/3/2013
2590,2754,REGULAR AIR,5/10/2013
2591,2755,REGULAR AIR,5/17/2013
2592,3333,REGULAR AIR,5/24/2013
2593,3460,REGULAR AIR,5/31/2013
2594,3591,REGULAR AIR,6/7/2013
2595,4006,DELIVERY TRUCK,6/14/2013
2596,4193,REGULAR AIR,6/21/2013
2597,4387,REGULAR AIR,6/28/2013
2598,4512,REGULAR AIR,7/5/2013
2599,4839,REGULAR AIR,7/12/2013
2600,4935,REGULAR AIR,7/19/2013
2601,6403,REGULAR AIR,7/26/2013
2602,6754,REGULAR AIR,11/2/2012
2603,7619,EXPRESS AIR,11/9/2012
2604,7744,EXPRESS AIR,11/16/2012
2605,8006,REGULAR AIR,11/23/2012
2606,8224,REGULAR AIR,11/30/2012
2607,8323,REGULAR AIR,12/7/2012
2608,8480,EXPRESS AIR,12/14/2012
2609,9568,EXPRESS AIR,12/21/2012
2610,9701,REGULAR AIR,12/28/2012
2611,9926,REGULAR AIR,1/4/2013
2612,10373,REGULAR AIR,1/11/2013
2613,10470,REGULAR AIR,1/18/2013
2614,11111,REGULAR AIR,1/25/2013
2615,11173,REGULAR AIR,2/1/2013
2616,11239,DELIVERY TRUCK,2/8/2013
2617,11396,REGULAR AIR,2/15/2013
2618,11808,REGULAR AIR,2/22/2013
2619,11874,REGULAR AIR,3/1/2013
2620,12322,REGULAR AIR,3/8/2013
2621,12480,REGULAR AIR,3/15/2013
2622,12516,DELIVERY TRUCK,3/22/2013
2623,13088,REGULAR AIR,3/29/2013
2624,13121,REGULAR AIR,4/5/2013
2625,13348,REGULAR AIR,4/12/2013
2626,13413,EXPRESS AIR,4/19/2013
2627,13447,EXPRESS AIR,4/26/2013
2628,13638,REGULAR AIR,5/3/2013
2629,13761,REGULAR AIR,5/10/2013
2630,14247,REGULAR AIR,5/17/2013
2631,14755,REGULAR AIR,5/24/2013
2632,14854,EXPRESS AIR,5/31/2013
2633,15078,REGULAR AIR,6/7/2013
2634,15744,REGULAR AIR,6/14/2013
2635,16454,REGULAR AIR,6/21/2013
2636,16676,REGULAR AIR,6/28/2013
2637,16897,REGULAR AIR,7/5/2013
2638,16999,REGULAR AIR,7/12/2013
2639,17091,DELIVERY TRUCK,7/19/2013
2640,17249,REGULAR AIR,7/26/2013
2641,17670,DELIVERY TRUCK,11/2/2012
2642,17797,REGULAR AIR,11/9/2012
2643,18213,REGULAR AIR,11/16/2012
2644,18241,REGULAR AIR,11/23/2012
2645,18244,REGULAR AIR,11/30/2012
2646,18465,DELIVERY TRUCK,12/7/2012
2647,18528,REGULAR AIR,12/14/2012
2648,18917,REGULAR AIR,12/21/2012
2649,19493,REGULAR AIR,12/28/2012
2650,19616,REGULAR AIR,1/4/2013
2651,20390,EXPRESS AIR,1/11/2013
2652,20451,REGULAR AIR,1/18/2013
2653,20486,REGULAR AIR,1/25/2013
2654,20899,REGULAR AIR,2/1/2013
2655,21089,REGULAR AIR,2/8/2013
2656,21634,REGULAR AIR,2/15/2013
2657,21665,REGULAR AIR,2/22/2013
2658,21729,REGULAR AIR,3/1/2013
2659,21796,REGULAR AIR,3/8/2013
2660,21958,REGULAR AIR,3/15/2013
2661,22468,DELIVERY TRUCK,3/22/2013
2662,22626,REGULAR AIR,3/29/2013
2663,23205,REGULAR AIR,4/5/2013
2664,23394,EXPRESS AIR,4/12/2013
2665,24390,REGULAR AIR,4/19/2013
2666,24643,REGULAR AIR,4/26/2013
2667,24679,EXPRESS AIR,5/3/2013
2668,25062,REGULAR AIR,5/10/2013
2669,25152,REGULAR AIR,5/17/2013
2670,25478,EXPRESS AIR,5/24/2013
2671,26469,REGULAR AIR,5/31/2013
2672,26470,REGULAR AIR,6/7/2013
2673,26565,REGULAR AIR,6/14/2013
2674,26852,REGULAR AIR,6/21/2013
2675,27299,REGULAR AIR,6/28/2013
2676,27300,REGULAR AIR,7/5/2013
2677,27557,REGULAR AIR,7/12/2013
2678,27654,REGULAR AIR,7/19/2013
2679,27684,REGULAR AIR,7/26/2013
2680,27811,REGULAR AIR,11/2/2012
2681,28064,REGULAR AIR,11/9/2012
2682,28258,REGULAR AIR,11/16/2012
2683,28321,REGULAR AIR,11/23/2012
2684,28454,REGULAR AIR,11/30/2012
2685,29255,REGULAR AIR,12/7/2012
