Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Order_Date,Market_id
2000,2000,2000,2000,174.64,0.04,40,143.23,5.15,0.59,4/5/2013,2000
2001,2001,2001,2001,193.79,0.02,23,117.16,8.94,0.4,4/12/2013,2001
2002,2002,2002,2002,48.77,0,6,5.95,1.71,0.4,4/19/2013,2002
2003,2003,2003,2003,26.5,0.01,5,2.61,1.2,0.44,4/26/2013,2003
2004,2004,2004,2004,159.24,0.09,19,8.3,1.99,0.49,5/3/2013,2004
2005,2005,2005,2005,454.58,0.07,31,118.75,8.78,0.57,5/10/2013,2005
2006,2006,2006,2006,1794.03,0.05,35,196.21,14.19,0.56,5/17/2013,2006
2007,2007,2007,2007,1644.22,0.05,36,563.09,6.77,0.44,5/24/2013,2007
2008,2008,2008,2008,611.71,0.02,18,93.23,12.62,0.37,5/31/2013,2008
2009,2009,2009,2009,1823.04,0.09,27,190.78,26.74,0.6,6/7/2013,2009
2010,2010,2010,2010,211.88,0.1,14,78.45,1.39,0.38,6/14/2013,2010
2011,2011,2011,2011,675.23,0.1,15,204.08,7.23,0.37,6/21/2013,2011
2012,2012,2012,2012,108.09,0.07,20,25.76,1.39,0.38,6/28/2013,2012
2013,2013,2013,2013,137.54,0.08,4,138.84,7.53,0.76,7/5/2013,2013
2014,2014,2014,2014,17599.39,0.03,28,5513.86,24.49,0.5,7/12/2013,2014
2015,2015,2015,2015,116.55,0.09,20,39.67,5.3,0.35,7/19/2013,2015
2016,2016,2016,2016,115.34,0.02,16,13.83,3.1,0.36,7/26/2013,2016
2017,2017,2017,2017,279.4,0.1,27,92.25,6.91,0.58,11/2/2012,2017
2018,2018,2018,2018,525.77,0.08,43,34.63,5.99,0.36,11/9/2012,2018
2019,2019,2019,2019,55.34,0.06,2,31.24,11.54,0.39,11/16/2012,2019
2020,2020,2020,2020,653.54,0.06,29,1358.9,53.03,0.64,11/23/2012,2020
2021,2021,2021,2021,2062.75,0.01,32,559.59,19.99,0.63,11/30/2012,2021
2022,2022,2022,2022,12635.75,0.07,48,335.24,35,0.6,12/7/2012,2022
2023,2023,2023,2023,71.57,0.02,13,30.69,4.95,0.65,12/14/2012,2023
2024,2024,2024,2024,75.19,0.06,22,59.12,3.97,0.58,12/21/2012,2024
2025,2025,2025,2025,240.3,0.08,49,139.16,5.68,0.7,12/28/2012,2025
2026,2026,2026,2026,2750.107,0.04,25,667.45,5.26,0.55,1/4/2013,2026
2027,2027,2027,2027,78.08,0.08,43,1.74,0.75,0.58,1/11/2013,2027
2028,2028,2028,2028,88.06,0.04,12,69.05,9.68,0.44,1/18/2013,2028
2029,2029,2029,2029,43.37,0.02,13,9.53,0.99,0.48,1/25/2013,2029
2030,2030,2030,2030,1002.77,0.07,21,295.6,10.25,0.57,2/1/2013,2030
2031,2031,2031,2031,294.48,0.08,37,64.24,3.62,0.61,2/8/2013,2031
2032,2032,2032,2032,730.51,0.08,29,217.57,5.58,0.62,2/15/2013,2032
2033,2033,2033,2033,183.33,0.05,30,106.54,4.38,0.75,2/22/2013,2033
2034,2034,2034,2034,178.14,0.01,17,56.3,2.06,0.46,3/1/2013,2034
2035,2035,2035,2035,870.75,0.09,35,100.5,5.3,NA,3/8/2013,2035
2036,2036,2036,2036,4581.54,0.05,34,614.37,54.74,0.69,3/15/2013,2036
2037,2037,2037,2037,812.06,0,19,220.07,10.55,0.61,3/22/2013,2037
2038,2038,2038,2038,1507.16,0.02,50,724.14,1.99,0.4,3/29/2013,2038
2039,2039,2039,2039,845.7,0.02,20,221.6,1.99,0.54,4/5/2013,2039
2040,2040,2040,2040,10341.47,0.03,48,865.02,68.02,0.57,4/12/2013,2040
2041,2041,2041,2041,64.43,0.07,36,18.64,1.49,0.66,4/19/2013,2041
2042,2042,2042,2042,55.21,0.08,2,45.3,8.79,0.56,4/26/2013,2042
2043,2043,2043,2043,337.6,0.1,2,210.78,19.99,0.64,5/3/2013,2043
2044,2044,2044,2044,1735.94,0.1,13,432.54,53.48,0.65,5/10/2013,2044
2045,2045,2045,2045,467,0.04,25,69.97,8.99,0.47,5/17/2013,2045
2046,2046,2046,2046,38.3,0.01,9,42.49,6.27,0.55,5/24/2013,2046
2047,2047,2047,2047,53.34,0.04,32,4.68,0.7,0.68,5/31/2013,2047
2048,2048,2048,2048,1210.02,0.06,48,279.44,14.36,0.6,6/7/2013,2048
2049,2049,2049,2049,165.37,0.06,26,80.11,4.07,0.66,6/14/2013,2049
2050,2050,2050,2050,261.16,0.07,39,220.3,9.68,0.56,6/21/2013,2050
2051,2051,2051,2051,1785.74,0.03,38,739.48,7.23,0.41,6/28/2013,2051
2052,2052,2052,2052,1278.6465,0.01,7,396.17,4.2,0.59,7/5/2013,2052
2053,2053,2053,2053,155.22,0.07,47,23.34,1.35,0.55,7/12/2013,2053
2054,2054,2054,2054,61.22,0.06,29,76.88,4.08,0.53,7/19/2013,2054
2055,2055,2055,2055,203.49,0,33,46.21,1.2,0.74,7/26/2013,2055
2056,2056,2056,2056,149.51,0.02,8,31.11,12.39,0.61,11/2/2012,2056
2057,2057,2057,2057,17.43,0.02,6,2.45,0.5,0.71,11/9/2012,2057
2058,2058,2058,2058,2305.75,0.03,20,530.68,35,0.6,11/16/2012,2058
2059,2059,2059,2059,7235.83,0.01,48,3496.37,13.99,0.37,11/23/2012,2059
2060,2060,2060,2060,23949.51,0,46,1312.84,24.49,0.36,11/30/2012,2060
2061,2061,2061,2061,1078.98,0.02,47,1637.52,45,0.61,12/7/2012,2061
2062,2062,2062,2062,650.1395,0,34,22.57,1.25,0.83,12/14/2012,2062
2063,2063,2063,2063,572.74,0,38,53.31,7.17,0.38,12/21/2012,2063
2064,2064,2064,2064,135.2,0.02,32,59.4,0.5,0.39,12/28/2012,2064
2065,2065,2065,2065,1900.47,0,22,202.73,30.06,0.4,1/4/2013,2065
2066,2066,2066,2066,205.52,0.09,33,118.55,7.03,0.37,1/11/2013,2066
2067,2067,2067,2067,102.04,0.05,14,47.67,7.37,0.37,1/18/2013,2067
2068,2068,2068,2068,44.85,0.02,38,0.49,0.7,0.38,1/25/2013,2068
2069,2069,2069,2069,1103.73,0,45,189.28,7.58,0.51,2/1/2013,2069
2070,2070,2070,2070,2650.77,0.08,39,824.43,37.58,0.78,2/8/2013,2070
2071,2071,2071,2071,847.82,0.05,38,1348.5,45,0.61,2/15/2013,2071
2072,2072,2072,2072,63.14,0.06,19,53.75,3.97,0.56,2/22/2013,2072
2073,2073,2073,2073,279.327,0.05,16,75.21,0.99,0.37,3/1/2013,2073
2074,2074,2074,2074,199.12,0.01,24,73.33,0.96,0.43,3/8/2013,2074
2075,2075,2075,2075,1082.43,0.06,23,23.97,3.61,0.71,3/15/2013,2075
2076,2076,2076,2076,539.206,0.05,5,452.39,8.8,0.59,3/22/2013,2076
2077,2077,2077,2077,268.94,0.02,39,87.52,6.41,0.37,3/29/2013,2077
2078,2078,2078,2078,565.01,0.1,44,10.33,4.51,0.59,4/5/2013,2078
2079,2079,2079,2079,112.18,0.07,4,96.16,35,0.84,4/12/2013,2079
2080,2080,2080,2080,493.26,0.02,39,263.4,0.49,0.38,4/19/2013,2080
2081,2081,2081,2081,477.76,0.04,5,173.1,28,0.38,4/26/2013,2081
2082,2082,2082,2082,234.2,0.09,42,56.22,1.82,0.35,5/3/2013,2082
2083,2083,2083,2083,192.15,0.07,37,37.31,2.04,0.36,5/10/2013,2083
2084,2084,2084,2084,88.4,0.08,19,35.5,0.5,0.36,5/17/2013,2084
2085,2085,2085,2085,259.83,0,40,80.73,1.49,0.39,5/24/2013,2085
2086,2086,2086,2086,12741.81,0.09,35,95.06,99,0.65,5/31/2013,2086
2087,2087,2087,2087,44.89,0.09,23,17.13,1.63,0.46,6/7/2013,2087
2088,2088,2088,2088,1340.93,0.09,36,154.16,9.2,0.65,6/14/2013,2088
2089,2089,2089,2089,8719.69,0.01,30,2241.71,28.06,0.56,6/21/2013,2089
2090,2090,2090,2090,94.52,0.06,12,36.23,6.28,0.4,6/28/2013,2090
2091,2091,2091,2091,48.41,0.06,42,1.46,0.7,0.38,7/5/2013,2091
2092,2092,2092,2092,3100.1115,0.02,22,567.37,8.08,0.6,7/12/2013,2092
2093,2093,2093,2093,88.84,0.08,18,38.35,4.72,0.36,7/19/2013,2093
2094,2094,2094,2094,606.3985,0.09,20,126.13,5.99,0.38,7/26/2013,2094
2095,2095,2095,2095,66.83,0.02,12,24.31,5.17,0.4,11/2/2012,2095
2096,2096,2096,2096,71.39,0.09,27,39.33,2.4,0.58,11/9/2012,2096
2097,2097,2097,2097,273.14,0.02,40,96.9,4.07,0.66,11/16/2012,2097
2098,2098,2098,2098,57.35,0.06,7,28.55,1.99,0.52,11/23/2012,2098
2099,2099,2099,2099,371.45,0.01,10,17.73,7.73,0.59,11/30/2012,2099
2100,2100,2100,2100,1407.515,0,43,657.45,3.3,0.39,12/7/2012,2100
2101,2101,2101,2101,2555.37,0.08,28,824.91,58.2,0.58,12/14/2012,2101
2102,2102,2102,2102,227.37,0,40,92.07,5.61,0.4,12/21/2012,2102
2103,2103,2103,2103,1447.62,0.07,31,576.39,7.23,0.37,12/28/2012,2103
2104,2104,2104,2104,9141.64,0.04,40,528.65,69.64,0.72,1/4/2013,2104
2105,2105,2105,2105,2118.26,0.01,33,554.22,9.71,0.57,1/11/2013,2105
2106,2106,2106,2106,49.81,0.05,6,16.95,5.83,0.36,1/18/2013,2106
2107,2107,2107,2107,748.84,0.09,14,286.7,4.86,0.36,1/25/2013,2107
2108,2108,2108,2108,514.53,0.04,21,149.31,6.71,0.35,2/1/2013,2108
2109,2109,2109,2109,121.19,0.09,30,152.13,7.01,0.37,2/8/2013,2109
2110,2110,2110,2110,3857.56,0.07,14,377.81,69,0.67,2/15/2013,2110
2111,2111,2111,2111,1497.93,0.05,9,35.31,19.99,0.66,2/22/2013,2111
2112,2112,2112,2112,37.8,0.06,7,18.31,4.7,0.38,3/1/2013,2112
2113,2113,2113,2113,670.02,0.07,34,278.58,1.49,0.35,3/8/2013,2113
2114,2114,2114,2114,236.45,0.06,32,259.02,9.69,0.83,3/15/2013,2114
2115,2115,2115,2115,3351.55,0.04,37,1036.92,56.2,0.74,3/22/2013,2115
2116,2116,2116,2116,66.19,0.02,22,15.84,0.99,0.36,3/29/2013,2116
2117,2117,2117,2117,1980.37,0.03,47,904.83,2.99,0.36,4/5/2013,2117
2118,2118,2118,2118,183.28,0.04,30,33.88,1.17,0.56,4/12/2013,2118
2119,2119,2119,2119,642.66,0.05,13,82.35,19.99,0.57,4/19/2013,2119
2120,2120,2120,2120,1039.56,0.06,3,394.69,30,0.61,4/26/2013,2120
2121,2121,2121,2121,628.22,0,41,163.81,5,0.49,5/3/2013,2121
2122,2122,2122,2122,2926.33,0.09,47,499.27,19.99,0.4,5/10/2013,2122
2123,2123,2123,2123,552.87,0.01,20,64.82,5.89,0.75,5/17/2013,2123
2124,2124,2124,2124,26.33,0.05,12,33.61,4.86,0.41,5/24/2013,2124
2125,2125,2125,2125,40.05,0.1,20,10.22,1.49,0.36,5/31/2013,2125
2126,2126,2126,2126,3366.1,0.07,24,335.32,52.42,0.74,6/7/2013,2126
2127,2127,2127,2127,1100.21,0.03,50,433.59,1.99,0.43,6/14/2013,2127
2128,2128,2128,2128,191.79,0.1,24,6.34,2.64,0.59,6/21/2013,2128
2129,2129,2129,2129,290.01,0.03,34,160.28,8.94,0.4,6/28/2013,2129
2130,2130,2130,2130,8467.68,0.01,4,3669.05,14.7,0.55,7/5/2013,2130
2131,2131,2131,2131,4692.26,0.08,2,7373.13,29.7,0.57,7/12/2013,2131
2132,2132,2132,2132,292.38,0.05,8,6.11,6.31,0.58,7/19/2013,2132
2133,2133,2133,2133,129.27,0.07,20,105.15,8.74,0.36,7/26/2013,2133
2134,2134,2134,2134,206.47,0.08,39,107.2,5.66,0.4,11/2/2012,2134
2135,2135,2135,2135,1756.593,0.09,33,298.21,5.63,0.56,11/9/2012,2135
2136,2136,2136,2136,98.64,0.03,45,9.36,1.49,0.38,11/16/2012,2136
2137,2137,2137,2137,1500.84,0.1,46,91.56,14.72,0.4,11/23/2012,2137
2138,2138,2138,2138,3081.33,0.08,31,1341.11,57.38,0.78,11/30/2012,2138
2139,2139,2139,2139,507.66,0.1,34,106.71,4,0.37,12/7/2012,2139
2140,2140,2140,2140,1692.56,0.04,42,275.5,7.2,0.6,12/14/2012,2140
2141,2141,2141,2141,2494.69,0.09,46,937.06,36.61,0.61,12/21/2012,2141
2142,2142,2142,2142,620.45,0.09,36,171.94,1.99,0.46,12/28/2012,2142
2143,2143,2143,2143,2052.83,0.02,48,395.85,8.97,0.54,1/4/2013,2143
2144,2144,2144,2144,6176.29,0.04,37,1499.94,19.99,0.59,1/11/2013,2144
2145,2145,2145,2145,934.07,0.07,23,7.5,10.25,0.55,1/18/2013,2145
2146,2146,2146,2146,65.16,0.03,29,7.04,1.38,0.44,1/25/2013,2146
2147,2147,2147,2147,415,0.07,1,199.31,19.99,0.35,2/1/2013,2147
2148,2148,2148,2148,121.624,0,8,11.65,27.75,0.76,2/8/2013,2148
2149,2149,2149,2149,65.467,0.06,1,257.41,8.8,0.58,2/15/2013,2149
2150,2150,2150,2150,362.75,0.08,44,54.47,2.38,0.74,2/22/2013,2150
2151,2151,2151,2151,155.86,0.09,29,152.59,8.16,0.4,3/1/2013,2151
2152,2152,2152,2152,6532.48,0.01,38,538.52,35.89,0.66,3/8/2013,2152
2153,2153,2153,2153,140.72,0.04,43,115.53,3.97,0.56,3/15/2013,2153
2154,2154,2154,2154,488.65,0.07,12,19.83,17.48,0.36,3/22/2013,2154
2155,2155,2155,2155,241.9,0.05,41,136.7,5.92,0.55,3/29/2013,2155
2156,2156,2156,2156,133.65,0.05,26,56.28,0.8,0.36,4/5/2013,2156
2157,2157,2157,2157,8038.08,0.1,50,2821.41,19.99,0.39,4/12/2013,2157
2158,2158,2158,2158,2178.431,0.01,39,396.97,8.99,0.56,4/19/2013,2158
2159,2159,2159,2159,525.674,0.08,10,147.02,5.26,0.56,4/26/2013,2159
2160,2160,2160,2160,41.87,0.05,25,25.52,1.57,0.59,5/3/2013,2160
2161,2161,2161,2161,222.25,0.05,36,63.77,5.46,0.36,5/10/2013,2161
2162,2162,2162,2162,246.06,0.08,13,52.33,8.99,0.47,5/17/2013,2162
2163,2163,2163,2163,388.7135,0.01,7,190.42,3.99,0.59,5/24/2013,2163
2164,2164,2164,2164,1143.4285,0.04,7,475.66,4.2,0.56,5/31/2013,2164
2165,2165,2165,2165,16.81,0.05,2,4.14,2.14,0.38,6/7/2013,2165
2166,2166,2166,2166,150.2,0.02,15,12.97,4.39,0.38,6/14/2013,2166
2167,2167,2167,2167,1386.65,0.09,14,193.58,35.84,0.62,6/21/2013,2167
2168,2168,2168,2168,824.51,0.01,29,0.9,4,0.75,6/28/2013,2168
2169,2169,2169,2169,3028.86,0.04,40,2595.65,69,0.68,7/5/2013,2169
2170,2170,2170,2170,81.87,0.07,12,31.14,5.94,0.37,7/12/2013,2170
2171,2171,2171,2171,134.42,0.05,46,9.34,1.01,0.55,7/19/2013,2171
2172,2172,2172,2172,4108.17,0.09,20,505.98,69,0.79,7/26/2013,2172
2173,2173,2173,2173,230.29,0.03,7,4.3,12.62,0.37,11/2/2012,2173
2174,2174,2174,2174,3832.24,0.09,43,1570.32,56.2,0.74,11/9/2012,2174
2175,2175,2175,2175,1775.33,0.05,30,365.25,12.23,0.64,11/16/2012,2175
2176,2176,2176,2176,230.74,0.08,16,27.23,5.3,0.46,11/23/2012,2176
2177,2177,2177,2177,6449.056,0.01,20,1116.02,42.52,0.71,11/30/2012,2177
2178,2178,2178,2178,10.39,0.02,2,7.97,0.7,0.8,12/7/2012,2178
2179,2179,2179,2179,1556.55,0.04,15,436.02,24.49,0.61,12/14/2012,2179
2180,2180,2180,2180,104.94,0.06,17,34.97,5.22,0.6,12/21/2012,2180
2181,2181,2181,2181,881.32,0.02,18,373.67,5.09,0.37,12/28/2012,2181
2182,2182,2182,2182,7486.09,0.05,5,2561.32,29.7,0.57,1/4/2013,2182
2183,2183,2183,2183,813.535,0,42,435.95,0.99,0.37,1/11/2013,2183
2184,2184,2184,2184,22.77,0.03,5,6.2,1.6,0.58,1/18/2013,2184
2185,2185,2185,2185,124.81,0.06,3,11.94,2.99,0.36,1/25/2013,2185
2186,2186,2186,2186,800.39,0.06,34,270.29,2.99,0.39,2/1/2013,2186
2187,2187,2187,2187,61.4,0.04,26,92.11,5.33,0.43,2/8/2013,2187
2188,2188,2188,2188,2820.6995,0.03,29,601.34,8.99,0.57,2/15/2013,2188
2189,2189,2189,2189,1753.75,0.07,46,215.11,9.2,0.65,2/22/2013,2189
2190,2190,2190,2190,823.98,0.09,34,129.81,4.08,0.57,3/1/2013,2190
2191,2191,2191,2191,387.79,0.01,50,56.51,5.83,0.36,3/8/2013,2191
2192,2192,2192,2192,21.84,0.02,4,25.31,2.39,0.72,3/15/2013,2192
2193,2193,2193,2193,103.62,0.1,15,39.98,0.49,0.38,3/22/2013,2193
2194,2194,2194,2194,126.62,0.03,34,44.8,0.71,0.39,3/29/2013,2194
2195,2195,2195,2195,2354.4,0,41,246.54,6.55,0.68,4/5/2013,2195
2196,2196,2196,2196,35.6405,0.05,2,110.4,1.25,0.83,4/12/2013,2196
2197,2197,2197,2197,425.91,0.02,38,55.06,5.03,0.37,4/19/2013,2197
2198,2198,2198,2198,124.84,0.08,20,10.56,1.56,0.52,4/26/2013,2198
2199,2199,2199,2199,380.38,0.06,24,7.29,5.45,0.55,5/3/2013,2199
2200,2200,2200,2200,128.62,0.07,7,27.78,8.99,0.47,5/10/2013,2200
2201,2201,2201,2201,142.96,0.09,31,33.59,1.52,0.36,5/17/2013,2201
2202,2202,2202,2202,796.14,0.03,19,320.07,2.99,0.35,5/24/2013,2202
2203,2203,2203,2203,504.79,0.03,5,245.09,19.99,0.5,5/31/2013,2203
2204,2204,2204,2204,315.28,0.08,3,261.55,19.99,0.52,6/7/2013,2204
2205,2205,2205,2205,424,0.03,50,19.77,3.5,0.58,6/14/2013,2205
2206,2206,2206,2206,336.06,0.01,50,240.78,8.88,0.37,6/21/2013,2206
2207,2207,2207,2207,428.723,0.06,6,147.72,1.25,0.39,6/28/2013,2207
2208,2208,2208,2208,4856.1,0.01,32,1096.64,17.85,0.56,7/5/2013,2208
2209,2209,2209,2209,2020.58,0.01,11,45.02,30,0.69,7/12/2013,2209
2210,2210,2210,2210,5989.048,0.09,20,541.01,42.52,0.71,7/19/2013,2210
2211,2211,2211,2211,1533.46,0,30,730.44,5.79,0.37,7/26/2013,2211
2212,2212,2212,2212,883.31,0.01,4,79.96,23.76,0.58,11/2/2012,2212
2213,2213,2213,2213,7.01,0.03,2,4.2,0.96,0.58,11/9/2012,2213
2214,2214,2214,2214,1187.864,0.07,4,347.16,85.63,0.74,11/16/2012,2214
2215,2215,2215,2215,240.24,0.05,2,84.93,51.94,0.63,11/23/2012,2215
2216,2216,2216,2216,3267.41,0,18,248.19,35.89,0.66,11/30/2012,2216
2217,2217,2217,2217,26126.92,0.04,42,9498.6,24.49,0.5,12/7/2012,2217
2218,2218,2218,2218,843.03,0.08,48,419.9,0.99,0.37,12/14/2012,2218
2219,2219,2219,2219,220.26,0.07,22,35.95,4.68,0.59,12/21/2012,2219
2220,2220,2220,2220,185.19,0.07,38,175.62,7.44,0.36,12/28/2012,2220
2221,2221,2221,2221,310.99,0.07,33,106.45,2.03,0.37,1/4/2013,2221
2222,2222,2222,2222,1083.4015,0.02,19,64.53,8.99,0.56,1/11/2013,2222
2223,2223,2223,2223,1660.86,0.04,4,164.59,11.37,0.57,1/18/2013,2223
2224,2224,2224,2224,1053.84,0,46,632.16,21.2,0.78,1/25/2013,2224
2225,2225,2225,2225,188.93,0.04,26,58.32,1.77,0.37,2/1/2013,2225
2226,2226,2226,2226,46.94,0.02,21,3.88,1,0.38,2/8/2013,2226
2227,2227,2227,2227,548.36,0.1,9,78.63,4.5,0.56,2/15/2013,2227
2228,2228,2228,2228,3752.61,0.01,12,637.93,42.52,0.57,2/22/2013,2228
2229,2229,2229,2229,183.41,0.07,43,125.41,5.04,0.38,3/1/2013,2229
2230,2230,2230,2230,1882.18,0.09,19,336.26,5.81,0.65,3/8/2013,2230
2231,2231,2231,2231,17.59,0.1,6,19.74,5,0.55,3/15/2013,2231
2232,2232,2232,2232,751.71,0.09,6,50.83,0.99,0.55,3/22/2013,2232
2233,2233,2233,2233,164.41,0,30,128.52,7.54,0.38,3/29/2013,2233
2234,2234,2234,2234,1033.93,0,26,63.41,12.9,0.57,4/5/2013,2234
2235,2235,2235,2235,315.07,0.02,21,95,5.3,0.46,4/12/2013,2235
2236,2236,2236,2236,5713.48,0.05,15,712.53,85.63,0.74,4/19/2013,2236
2237,2237,2237,2237,37.4,0.09,20,17.18,1.57,0.59,4/26/2013,2237
2238,2238,2238,2238,471.87,0.05,43,52.27,5.25,0.36,5/3/2013,2238
2239,2239,2239,2239,269.3,0.04,32,22.38,4.95,0.41,5/10/2013,2239
2240,2240,2240,2240,38.93,0.07,2,102.43,4.81,0.58,5/17/2013,2240
2241,2241,2241,2241,270.16,0.09,25,16.92,5.25,0.36,5/24/2013,2241
2242,2242,2242,2242,2694.01,0.08,24,994.31,7.11,0.36,5/31/2013,2242
2243,2243,2243,2243,1351.78,0.06,25,109.92,13.22,0.56,6/7/2013,2243
2244,2244,2244,2244,1560.96,0.07,21,120.27,4,0.79,6/14/2013,2244
2245,2245,2245,2245,539.6,0.06,39,6.5,8.78,0.43,6/21/2013,2245
2246,2246,2246,2246,1548.45,0.03,5,224.2,69.55,0.6,6/28/2013,2246
2247,2247,2247,2247,56.07,0,3,10.49,14.37,0.73,7/5/2013,2247
2248,2248,2248,2248,5979.84,0.01,46,1779.01,12.65,NA,7/12/2013,2248
2249,2249,2249,2249,1009.868,0.02,25,170.57,4.99,0.56,7/19/2013,2249
2250,2250,2250,2250,175.76,0.06,28,80.36,0.5,0.39,7/26/2013,2250
2251,2251,2251,2251,4152.12,0,34,817.98,19.99,0.59,11/2/2012,2251
2252,2252,2252,2252,10823.84,0.09,38,3857.43,7.18,0.48,11/9/2012,2252
2253,2253,2253,2253,6330.086,0.1,39,1421.89,2.5,0.59,11/16/2012,2253
2254,2254,2254,2254,28664.52,0.09,50,13340.26,24.49,0.37,11/23/2012,2254
2255,2255,2255,2255,323.26,0.06,16,98.34,6.67,0.49,11/30/2012,2255
2256,2256,2256,2256,635.7405,0.03,6,397.53,8.08,0.57,12/7/2012,2256
2257,2257,2257,2257,5859.25,0.02,25,1358.53,28.16,0.59,12/14/2012,2257
2258,2258,2258,2258,1597.02,0.01,47,749.03,1.99,0.42,12/21/2012,2258
2259,2259,2259,2259,89.99,0,18,18.96,1.49,0.36,12/28/2012,2259
2260,2260,2260,2260,25312,0.01,48,8788.81,16.63,0.59,1/4/2013,2260
2261,2261,2261,2261,2138.63,0.01,14,453.03,19.99,0.56,1/11/2013,2261
2262,2262,2262,2262,2422.721,0.1,46,366.18,8.99,0.56,1/18/2013,2262
2263,2263,2263,2263,647.27,0.08,5,404.77,70.2,0.74,1/25/2013,2263
2264,2264,2264,2264,646.14,0.07,6,265.62,35,0.82,2/1/2013,2264
2265,2265,2265,2265,128.97,0.03,23,1045.25,49,0.59,2/8/2013,2265
2266,2266,2266,2266,257.34,0.04,20,12.82,3.14,0.6,2/15/2013,2266
2267,2267,2267,2267,238.77,0.02,20,78.81,7.95,0.58,2/22/2013,2267
2268,2268,2268,2268,2004.22,0.08,35,338.91,12.23,0.64,3/1/2013,2268
2269,2269,2269,2269,158.62,0.05,37,104.57,5.17,0.4,3/8/2013,2269
2270,2270,2270,2270,127.51,0.07,22,26.74,1.49,0.39,3/15/2013,2270
2271,2271,2271,2271,1676.25,0.04,47,458.33,22.6,0.58,3/22/2013,2271
2272,2272,2272,2272,80.92,0.09,10,20.16,5.83,0.36,3/29/2013,2272
2273,2273,2273,2273,1620.94,0.1,4,969.05,76.37,0.6,4/5/2013,2273
2274,2274,2274,2274,936.95,0.03,26,0.74,19.99,0.55,4/12/2013,2274
2275,2275,2275,2275,296.84,0.08,7,71.83,1.99,0.55,4/19/2013,2275
2276,2276,2276,2276,318.31,0.08,5,19.06,0.99,0.58,4/26/2013,2276
2277,2277,2277,2277,75.6,0.09,46,225.25,5.28,0.37,5/3/2013,2277
2278,2278,2278,2278,1125.76,0,17,379.28,12.23,0.64,5/10/2013,2278
2279,2279,2279,2279,557.03,0.04,12,8.95,1.99,0.55,5/17/2013,2279
2280,2280,2280,2280,5133.9235,0.02,34,1313.95,4.99,0.59,5/24/2013,2280
2281,2281,2281,2281,26.53,0.05,3,15,6.92,0.37,5/31/2013,2281
2282,2282,2282,2282,268.09,0.07,34,63.76,2.38,0.74,6/7/2013,2282
2283,2283,2283,2283,5361.08,0,42,1841.92,26.3,0.38,6/14/2013,2283
2284,2284,2284,2284,12.18,0.06,1,3.88,2.27,0.36,6/21/2013,2284
2285,2285,2285,2285,2066.16,0.02,50,372.36,17.48,0.36,6/28/2013,2285
2286,2286,2286,2286,710.328,0.02,12,10.3,5.31,0.57,7/5/2013,2286
2287,2287,2287,2287,137.02,0.01,19,46.89,6.6,0.37,7/12/2013,2287
2288,2288,2288,2288,324.4,0.1,32,46.98,4.5,0.59,7/19/2013,2288
2289,2289,2289,2289,291.67,0.01,40,54.46,2.99,0.35,7/26/2013,2289
2290,2290,2290,2290,14922.16,0.1,30,545.7,45.7,0.71,11/2/2012,2290
2291,2291,2291,2291,116.38,0.08,12,29.68,2.03,0.37,11/9/2012,2291
2292,2292,2292,2292,72.93,0.01,23,28.55,0.49,0.37,11/16/2012,2292
2293,2293,2293,2293,62.77,0.01,1,36.84,4.5,0.56,11/23/2012,2293
2294,2294,2294,2294,197.21,0.06,10,56.88,1.49,0.35,11/30/2012,2294
2295,2295,2295,2295,42.5,0.07,3,28.43,8.99,0.59,12/7/2012,2295
2296,2296,2296,2296,213.49,0.05,26,136.45,8.94,0.4,12/14/2012,2296
2297,2297,2297,2297,32.37,0,13,48.55,5.33,0.43,12/21/2012,2297
2298,2298,2298,2298,479.96,0.08,44,122.54,2.99,0.38,12/28/2012,2298
2299,2299,2299,2299,94.46,0.02,27,75.09,4.2,0.56,1/4/2013,2299
2300,2300,2300,2300,667.36,0.09,25,218.89,1.99,0.4,1/11/2013,2300
2301,2301,2301,2301,208.77,0.07,10,76.58,4,0.77,1/18/2013,2301
2302,2302,2302,2302,1409.0875,0.06,38,233.56,4.99,0.56,1/25/2013,2302
2303,2303,2303,2303,3559.613,0,19,747.74,3,0.58,2/1/2013,2303
2304,2304,2304,2304,988.42,0.09,37,253.94,6.27,0.37,2/8/2013,2304
2305,2305,2305,2305,44.84,0.09,3,37.74,5.3,0.46,2/15/2013,2305
2306,2306,2306,2306,382.65,0.03,40,47.61,4.39,0.38,2/22/2013,2306
2307,2307,2307,2307,1504.01,0.05,42,211.04,14.72,0.4,3/1/2013,2307
2308,2308,2308,2308,138.67,0.08,12,9.72,5.63,0.4,3/8/2013,2308
2309,2309,2309,2309,34.23,0.02,3,9.5,7.86,0.37,3/15/2013,2309
2310,2310,2310,2310,1281.1795,0.02,13,26.62,5.92,0.58,3/22/2013,2310
2311,2311,2311,2311,61,0.08,9,34.25,6.81,0.36,3/29/2013,2311
2312,2312,2312,2312,139.95,0.04,36,128.59,5.47,0.37,4/5/2013,2312
2313,2313,2313,2313,47.11,0,18,95.42,7.09,0.38,4/12/2013,2313
2314,2314,2314,2314,1394.36,0,30,271.45,8.99,0.58,4/19/2013,2314
